idx_in_original_df,index,speaker_id,sex,subset,speaker_minutes,name,filepath,length,seconds
105,329,27,M,train-clean-100,20.14,Sean McKinley,LibriSpeech/train-clean-100/27/124992/27-124992-0009.flac,53520,3.345
106,330,27,M,train-clean-100,20.14,Sean McKinley,LibriSpeech/train-clean-100/27/124992/27-124992-0053.flac,65600,4.1
107,331,27,M,train-clean-100,20.14,Sean McKinley,LibriSpeech/train-clean-100/27/124992/27-124992-0070.flac,92320,5.77
108,332,27,M,train-clean-100,20.14,Sean McKinley,LibriSpeech/train-clean-100/27/124992/27-124992-0013.flac,49120,3.07
109,333,27,M,train-clean-100,20.14,Sean McKinley,LibriSpeech/train-clean-100/27/124992/27-124992-0055.flac,119280,7.455
110,334,27,M,train-clean-100,20.14,Sean McKinley,LibriSpeech/train-clean-100/27/124992/27-124992-0047.flac,103920,6.495
111,335,27,M,train-clean-100,20.14,Sean McKinley,LibriSpeech/train-clean-100/27/124992/27-124992-0004.flac,53040,3.315
112,336,27,M,train-clean-100,20.14,Sean McKinley,LibriSpeech/train-clean-100/27/124992/27-124992-0043.flac,77200,4.825
113,337,27,M,train-clean-100,20.14,Sean McKinley,LibriSpeech/train-clean-100/27/124992/27-124992-0068.flac,116640,7.29
114,338,27,M,train-clean-100,20.14,Sean McKinley,LibriSpeech/train-clean-100/27/124992/27-124992-0071.flac,126800,7.925
115,339,27,M,train-clean-100,20.14,Sean McKinley,LibriSpeech/train-clean-100/27/124992/27-124992-0051.flac,61120,3.82
116,340,27,M,train-clean-100,20.14,Sean McKinley,LibriSpeech/train-clean-100/27/124992/27-124992-0035.flac,180560,11.285
117,341,27,M,train-clean-100,20.14,Sean McKinley,LibriSpeech/train-clean-100/27/124992/27-124992-0001.flac,222560,13.91
118,342,27,M,train-clean-100,20.14,Sean McKinley,LibriSpeech/train-clean-100/27/124992/27-124992-0074.flac,108640,6.79
119,343,27,M,train-clean-100,20.14,Sean McKinley,LibriSpeech/train-clean-100/27/124992/27-124992-0056.flac,83840,5.24
120,344,27,M,train-clean-100,20.14,Sean McKinley,LibriSpeech/train-clean-100/27/124992/27-124992-0063.flac,55520,3.47
76,769,60,M,train-clean-100,20.18,CBW Simon,LibriSpeech/train-clean-100/60/121082/60-121082-0072.flac,81440,5.09
77,770,60,M,train-clean-100,20.18,CBW Simon,LibriSpeech/train-clean-100/60/121082/60-121082-0019.flac,206400,12.9
78,771,60,M,train-clean-100,20.18,CBW Simon,LibriSpeech/train-clean-100/60/121082/60-121082-0035.flac,246241,15.3900625
79,772,60,M,train-clean-100,20.18,CBW Simon,LibriSpeech/train-clean-100/60/121082/60-121082-0043.flac,236960,14.81
80,773,60,M,train-clean-100,20.18,CBW Simon,LibriSpeech/train-clean-100/60/121082/60-121082-0024.flac,214800,13.425
81,774,60,M,train-clean-100,20.18,CBW Simon,LibriSpeech/train-clean-100/60/121082/60-121082-0006.flac,232240,14.515
82,775,60,M,train-clean-100,20.18,CBW Simon,LibriSpeech/train-clean-100/60/121082/60-121082-0045.flac,211840,13.24
83,776,60,M,train-clean-100,20.18,CBW Simon,LibriSpeech/train-clean-100/60/121082/60-121082-0074.flac,240320,15.02
84,777,60,M,train-clean-100,20.18,CBW Simon,LibriSpeech/train-clean-100/60/121082/60-121082-0004.flac,229520,14.345
85,778,60,M,train-clean-100,20.18,CBW Simon,LibriSpeech/train-clean-100/60/121082/60-121082-0089.flac,88800,5.55
86,779,60,M,train-clean-100,20.18,CBW Simon,LibriSpeech/train-clean-100/60/121082/60-121082-0075.flac,253200,15.825
87,780,60,M,train-clean-100,20.18,CBW Simon,LibriSpeech/train-clean-100/60/121082/60-121082-0084.flac,228160,14.26
88,781,60,M,train-clean-100,20.18,CBW Simon,LibriSpeech/train-clean-100/60/121082/60-121082-0011.flac,238320,14.895
89,782,60,M,train-clean-100,20.18,CBW Simon,LibriSpeech/train-clean-100/60/121082/60-121082-0090.flac,248320,15.52
90,783,60,M,train-clean-100,20.18,CBW Simon,LibriSpeech/train-clean-100/60/121082/60-121082-0017.flac,225840,14.115
91,784,60,M,train-clean-100,20.18,CBW Simon,LibriSpeech/train-clean-100/60/121082/60-121082-0023.flac,216560,13.535
92,785,60,M,train-clean-100,20.18,CBW Simon,LibriSpeech/train-clean-100/60/121082/60-121082-0085.flac,71680,4.48
93,786,60,M,train-clean-100,20.18,CBW Simon,LibriSpeech/train-clean-100/60/121082/60-121082-0077.flac,60560,3.785
94,787,60,M,train-clean-100,20.18,CBW Simon,LibriSpeech/train-clean-100/60/121082/60-121082-0048.flac,270800,16.925
95,788,60,M,train-clean-100,20.18,CBW Simon,LibriSpeech/train-clean-100/60/121082/60-121082-0092.flac,134000,8.375
94,883,78,M,train-clean-100,25.05,Hugh McGuire,LibriSpeech/train-clean-100/78/368/78-368-0051.flac,270800,16.925
95,884,78,M,train-clean-100,25.05,Hugh McGuire,LibriSpeech/train-clean-100/78/368/78-368-0039.flac,248880,15.555
96,885,78,M,train-clean-100,25.05,Hugh McGuire,LibriSpeech/train-clean-100/78/368/78-368-0002.flac,219920,13.745
97,886,78,M,train-clean-100,25.05,Hugh McGuire,LibriSpeech/train-clean-100/78/368/78-368-0025.flac,91840,5.74
98,887,78,M,train-clean-100,25.05,Hugh McGuire,LibriSpeech/train-clean-100/78/368/78-368-0024.flac,182880,11.43
99,888,78,M,train-clean-100,25.05,Hugh McGuire,LibriSpeech/train-clean-100/78/368/78-368-0043.flac,175200,10.95
100,889,78,M,train-clean-100,25.05,Hugh McGuire,LibriSpeech/train-clean-100/78/368/78-368-0033.flac,228640,14.29
101,890,78,M,train-clean-100,25.05,Hugh McGuire,LibriSpeech/train-clean-100/78/368/78-368-0017.flac,227440,14.215
102,891,78,M,train-clean-100,25.05,Hugh McGuire,LibriSpeech/train-clean-100/78/368/78-368-0048.flac,180000,11.25
103,892,78,M,train-clean-100,25.05,Hugh McGuire,LibriSpeech/train-clean-100/78/368/78-368-0011.flac,204800,12.8
104,893,78,M,train-clean-100,25.05,Hugh McGuire,LibriSpeech/train-clean-100/78/368/78-368-0001.flac,180480,11.28
105,894,78,M,train-clean-100,25.05,Hugh McGuire,LibriSpeech/train-clean-100/78/368/78-368-0019.flac,262480,16.405
106,895,78,M,train-clean-100,25.05,Hugh McGuire,LibriSpeech/train-clean-100/78/368/78-368-0026.flac,262640,16.415
107,896,78,M,train-clean-100,25.05,Hugh McGuire,LibriSpeech/train-clean-100/78/368/78-368-0007.flac,123360,7.71
108,897,78,M,train-clean-100,25.05,Hugh McGuire,LibriSpeech/train-clean-100/78/368/78-368-0042.flac,57200,3.575
109,898,78,M,train-clean-100,25.05,Hugh McGuire,LibriSpeech/train-clean-100/78/368/78-368-0010.flac,174800,10.925
110,899,78,M,train-clean-100,25.05,Hugh McGuire,LibriSpeech/train-clean-100/78/368/78-368-0052.flac,213280,13.33
111,900,78,M,train-clean-100,25.05,Hugh McGuire,LibriSpeech/train-clean-100/78/368/78-368-0020.flac,133440,8.34
112,901,78,M,train-clean-100,25.05,Hugh McGuire,LibriSpeech/train-clean-100/78/368/78-368-0015.flac,196400,12.275
113,902,78,M,train-clean-100,25.05,Hugh McGuire,LibriSpeech/train-clean-100/78/368/78-368-0030.flac,213600,13.35
114,903,78,M,train-clean-100,25.05,Hugh McGuire,LibriSpeech/train-clean-100/78/368/78-368-0038.flac,63360,3.96
115,904,78,M,train-clean-100,25.05,Hugh McGuire,LibriSpeech/train-clean-100/78/368/78-368-0021.flac,241200,15.075
116,905,78,M,train-clean-100,25.05,Hugh McGuire,LibriSpeech/train-clean-100/78/368/78-368-0013.flac,203600,12.725
117,906,78,M,train-clean-100,25.05,Hugh McGuire,LibriSpeech/train-clean-100/78/368/78-368-0022.flac,175200,10.95
102,1459,118,M,train-clean-100,25.05,Alex Buie,LibriSpeech/train-clean-100/118/121721/118-121721-0011.flac,172000,10.75
103,1460,118,M,train-clean-100,25.05,Alex Buie,LibriSpeech/train-clean-100/118/121721/118-121721-0016.flac,163840,10.24
104,1461,118,M,train-clean-100,25.05,Alex Buie,LibriSpeech/train-clean-100/118/121721/118-121721-0025.flac,243200,15.2
105,1462,118,M,train-clean-100,25.05,Alex Buie,LibriSpeech/train-clean-100/118/121721/118-121721-0015.flac,86560,5.41
106,1463,118,M,train-clean-100,25.05,Alex Buie,LibriSpeech/train-clean-100/118/121721/118-121721-0010.flac,231600,14.475
107,1464,118,M,train-clean-100,25.05,Alex Buie,LibriSpeech/train-clean-100/118/121721/118-121721-0005.flac,202160,12.635
108,1465,118,M,train-clean-100,25.05,Alex Buie,LibriSpeech/train-clean-100/118/121721/118-121721-0009.flac,105280,6.58
109,1466,118,M,train-clean-100,25.05,Alex Buie,LibriSpeech/train-clean-100/118/121721/118-121721-0018.flac,245040,15.315
110,1467,118,M,train-clean-100,25.05,Alex Buie,LibriSpeech/train-clean-100/118/121721/118-121721-0006.flac,240640,15.04
111,1468,118,M,train-clean-100,25.05,Alex Buie,LibriSpeech/train-clean-100/118/121721/118-121721-0014.flac,51040,3.19
112,1469,118,M,train-clean-100,25.05,Alex Buie,LibriSpeech/train-clean-100/118/121721/118-121721-0024.flac,267520,16.72
113,1470,118,M,train-clean-100,25.05,Alex Buie,LibriSpeech/train-clean-100/118/121721/118-121721-0008.flac,234560,14.66
114,1471,118,M,train-clean-100,25.05,Alex Buie,LibriSpeech/train-clean-100/118/121721/118-121721-0013.flac,242400,15.15
115,1472,118,M,train-clean-100,25.05,Alex Buie,LibriSpeech/train-clean-100/118/121721/118-121721-0007.flac,89280,5.58
116,1473,118,M,train-clean-100,25.05,Alex Buie,LibriSpeech/train-clean-100/118/121721/118-121721-0017.flac,167840,10.49
117,1474,118,M,train-clean-100,25.05,Alex Buie,LibriSpeech/train-clean-100/118/121721/118-121721-0026.flac,257040,16.065
118,1475,118,M,train-clean-100,25.05,Alex Buie,LibriSpeech/train-clean-100/118/121721/118-121721-0022.flac,62960,3.935
119,1476,118,M,train-clean-100,25.05,Alex Buie,LibriSpeech/train-clean-100/118/121721/118-121721-0004.flac,91200,5.7
120,1477,118,M,train-clean-100,25.05,Alex Buie,LibriSpeech/train-clean-100/118/121721/118-121721-0003.flac,209760,13.11
121,1478,118,M,train-clean-100,25.05,Alex Buie,LibriSpeech/train-clean-100/118/121721/118-121721-0023.flac,65680,4.105
122,1479,118,M,train-clean-100,25.05,Alex Buie,LibriSpeech/train-clean-100/118/121721/118-121721-0027.flac,52400,3.275
123,1480,118,M,train-clean-100,25.05,Alex Buie,LibriSpeech/train-clean-100/118/121721/118-121721-0020.flac,243280,15.205
124,1481,118,M,train-clean-100,25.05,Alex Buie,LibriSpeech/train-clean-100/118/121721/118-121721-0021.flac,147040,9.19
125,1482,118,M,train-clean-100,25.05,Alex Buie,LibriSpeech/train-clean-100/118/121721/118-121721-0001.flac,244960,15.31
126,1483,118,M,train-clean-100,25.05,Alex Buie,LibriSpeech/train-clean-100/118/121721/118-121721-0002.flac,224320,14.02
127,1484,118,M,train-clean-100,25.05,Alex Buie,LibriSpeech/train-clean-100/118/121721/118-121721-0000.flac,57520,3.595
88,1820,163,M,train-clean-100,25.06,Andrew Miller,LibriSpeech/train-clean-100/163/122947/163-122947-0042.flac,234640,14.665
89,1821,163,M,train-clean-100,25.06,Andrew Miller,LibriSpeech/train-clean-100/163/122947/163-122947-0026.flac,238400,14.9
90,1822,163,M,train-clean-100,25.06,Andrew Miller,LibriSpeech/train-clean-100/163/122947/163-122947-0070.flac,185120,11.57
91,1823,163,M,train-clean-100,25.06,Andrew Miller,LibriSpeech/train-clean-100/163/122947/163-122947-0062.flac,227040,14.19
92,1824,163,M,train-clean-100,25.06,Andrew Miller,LibriSpeech/train-clean-100/163/122947/163-122947-0075.flac,247920,15.495
93,1825,163,M,train-clean-100,25.06,Andrew Miller,LibriSpeech/train-clean-100/163/122947/163-122947-0035.flac,218240,13.64
94,1826,163,M,train-clean-100,25.06,Andrew Miller,LibriSpeech/train-clean-100/163/122947/163-122947-0071.flac,260160,16.26
95,1827,163,M,train-clean-100,25.06,Andrew Miller,LibriSpeech/train-clean-100/163/122947/163-122947-0009.flac,252720,15.795
96,1828,163,M,train-clean-100,25.06,Andrew Miller,LibriSpeech/train-clean-100/163/122947/163-122947-0056.flac,247600,15.475
97,1829,163,M,train-clean-100,25.06,Andrew Miller,LibriSpeech/train-clean-100/163/121908/163-121908-0010.flac,238960,14.935
98,1830,163,M,train-clean-100,25.06,Andrew Miller,LibriSpeech/train-clean-100/163/121908/163-121908-0008.flac,246800,15.425
99,1831,163,M,train-clean-100,25.06,Andrew Miller,LibriSpeech/train-clean-100/163/121908/163-121908-0005.flac,238240,14.89
100,1832,163,M,train-clean-100,25.06,Andrew Miller,LibriSpeech/train-clean-100/163/121908/163-121908-0000.flac,235680,14.73
101,1833,163,M,train-clean-100,25.06,Andrew Miller,LibriSpeech/train-clean-100/163/121908/163-121908-0001.flac,258560,16.16
102,1834,163,M,train-clean-100,25.06,Andrew Miller,LibriSpeech/train-clean-100/163/121908/163-121908-0012.flac,240560,15.035
103,1835,163,M,train-clean-100,25.06,Andrew Miller,LibriSpeech/train-clean-100/163/121908/163-121908-0004.flac,206880,12.93
104,1836,163,M,train-clean-100,25.06,Andrew Miller,LibriSpeech/train-clean-100/163/121908/163-121908-0003.flac,230880,14.43
105,1837,163,M,train-clean-100,25.06,Andrew Miller,LibriSpeech/train-clean-100/163/121908/163-121908-0002.flac,238240,14.89
106,1838,163,M,train-clean-100,25.06,Andrew Miller,LibriSpeech/train-clean-100/163/121908/163-121908-0009.flac,254480,15.905
107,1839,163,M,train-clean-100,25.06,Andrew Miller,LibriSpeech/train-clean-100/163/121908/163-121908-0007.flac,252880,15.805
108,1840,163,M,train-clean-100,25.06,Andrew Miller,LibriSpeech/train-clean-100/163/121908/163-121908-0006.flac,229920,14.37
109,1841,163,M,train-clean-100,25.06,Andrew Miller,LibriSpeech/train-clean-100/163/121908/163-121908-0011.flac,164480,10.28
85,1927,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0021.flac,221680,13.855
86,1928,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0022.flac,233280,14.58
87,1929,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0002.flac,210560,13.16
88,1930,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0011.flac,257200,16.075
89,1931,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0035.flac,252000,15.75
90,1932,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0013.flac,236400,14.775
91,1933,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0018.flac,260800,16.3
92,1934,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0014.flac,233600,14.6
93,1935,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0030.flac,212240,13.265
94,1936,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0023.flac,229600,14.35
95,1937,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0019.flac,242800,15.175
96,1938,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0040.flac,158720,9.92
97,1939,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0017.flac,235760,14.735
98,1940,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0003.flac,236560,14.785
99,1941,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0026.flac,205920,12.87
100,1942,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0028.flac,229840,14.365
101,1943,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0007.flac,258400,16.15
102,1944,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0000.flac,220160,13.76
103,1945,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0033.flac,251920,15.745
104,1946,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0012.flac,227120,14.195
105,1947,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0027.flac,240000,15.0
106,1948,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0029.flac,247600,15.475
100,2282,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0030.flac,96000,6.0
101,2283,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0050.flac,240960,15.06
102,2284,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0077.flac,245040,15.315
103,2285,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0005.flac,229440,14.34
104,2286,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0003.flac,225360,14.085
105,2287,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0051.flac,235760,14.735
106,2288,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0018.flac,244240,15.265
107,2289,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0007.flac,174080,10.88
108,2290,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0073.flac,226240,14.14
109,2291,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0049.flac,79680,4.98
110,2292,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0022.flac,166160,10.385
111,2293,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0070.flac,216400,13.525
112,2294,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0034.flac,213840,13.365
113,2295,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0014.flac,245200,15.325
114,2296,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0052.flac,100000,6.25
115,2297,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0058.flac,254880,15.93
116,2298,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0074.flac,210640,13.165
117,2299,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0056.flac,197040,12.315
118,2300,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0039.flac,200480,12.53
119,2301,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0071.flac,237360,14.835
120,2302,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0066.flac,67200,4.2
121,2303,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0060.flac,248960,15.56
122,2304,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0055.flac,122800,7.675
123,2305,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0047.flac,245840,15.365
124,2306,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0057.flac,231920,14.495
74,2636,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0092.flac,185360,11.585
75,2637,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0076.flac,134400,8.4
76,2638,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0091.flac,248880,15.555
77,2639,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0070.flac,252080,15.755
78,2640,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0047.flac,236560,14.785
79,2641,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0028.flac,247520,15.47
80,2642,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0044.flac,233840,14.615
81,2643,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0033.flac,246321,15.3950625
82,2644,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0078.flac,104640,6.54
83,2645,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0079.flac,75520,4.72
84,2646,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0088.flac,225440,14.09
85,2647,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0034.flac,250080,15.63
86,2648,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0020.flac,231200,14.45
87,2649,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0041.flac,242640,15.165
88,2650,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0045.flac,250000,15.625
89,2651,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0071.flac,190160,11.885
90,2652,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0080.flac,189280,11.83
91,2653,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0062.flac,156480,9.78
92,2654,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0000.flac,268560,16.785
86,2741,233,M,train-clean-100,24.72,Steve Karafit,LibriSpeech/train-clean-100/233/155990/233-155990-0008.flac,162880,10.18
87,2742,233,M,train-clean-100,24.72,Steve Karafit,LibriSpeech/train-clean-100/233/155990/233-155990-0017.flac,237760,14.86
88,2743,233,M,train-clean-100,24.72,Steve Karafit,LibriSpeech/train-clean-100/233/155990/233-155990-0020.flac,255040,15.94
89,2744,233,M,train-clean-100,24.72,Steve Karafit,LibriSpeech/train-clean-100/233/155990/233-155990-0018.flac,240080,15.005
90,2745,233,M,train-clean-100,24.72,Steve Karafit,LibriSpeech/train-clean-100/233/155990/233-155990-0029.flac,225920,14.12
91,2746,233,M,train-clean-100,24.72,Steve Karafit,LibriSpeech/train-clean-100/233/155990/233-155990-0040.flac,253680,15.855
92,2747,233,M,train-clean-100,24.72,Steve Karafit,LibriSpeech/train-clean-100/233/155990/233-155990-0038.flac,250960,15.685
93,2748,233,M,train-clean-100,24.72,Steve Karafit,LibriSpeech/train-clean-100/233/155990/233-155990-0030.flac,247440,15.465
94,2749,233,M,train-clean-100,24.72,Steve Karafit,LibriSpeech/train-clean-100/233/155990/233-155990-0016.flac,204640,12.79
